ID,PA,PB,PC,PD,PE,PF,PG
PR59954,3629836,1782701,1103511,777687,419365,364255,282579
PR59955,3630066,1782782,1103583,777735,419408,364280,282596
PR59956,3630271,1782820,1103650,777784,419449,364301,282614
PR59957,3630553,1782938,1103737,777848,419494,364329,282636
PR59958,3630843,1783069,1103820,777910,419519,364355,282654
PR59959,3631155,1783222,1103921,777982,419562,364388,282678
PR59960,3631448,1783341,1104004,778050,419603,364416,282701
PR59961,3631755,1783488,1104100,778120,419645,364447,282725
PR59962,3632067,1783640,1104197,778191,419685,364479,282749
PR59963,3632374,1783786,1104292,778262,419726,364510,282772
PR59964,3632702,1783956,1104399,778334,419760,364544,282796
PR59965,3633013,1784105,1104493,778406,419799,364575,282820
PR59966,3633325,1784257,1104592,778477,419841,364607,282844
PR59967,3633647,1784421,1104695,778552,419879,364640,282868
PR59968,3633973,1784586,1104799,778624,419910,364673,282891
PR59969,3634280,1784733,1104894,778694,419953,364705,282915
PR59970,3634593,1784886,1104993,778766,419995,364738,282939
PR59971,3634903,1785036,1105090,778836,420038,364770,282963
PR59972,3635233,1785206,1105197,778909,420073,364805,282988
PR59973,3635538,1785350,1105289,778977,420117,364838,283011
PR59974,3635853,1785506,1105388,779048,420159,364871,283035
PR59975,3636164,1785658,1105485,779118,420204,364905,283060
PR59976,3636483,1785818,1105585,779191,420245,364939,283084
PR59977,3636799,1785970,1105682,779263,420286,364971,283108
PR59978,3637099,1786099,1105771,779329,420333,365003,283132
PR59979,3637401,1786238,1105866,779395,420381,365037,283156
PR59980,3637711,1786383,1105958,779462,420426,365071,283179
PR59981,3638017,1786518,1106049,779529,420472,365104,283203
PR59982,3638305,1786633,1106131,779592,420518,365134,283225
PR59983,3638575,1786730,1106211,779656,420564,365163,283247
PR59984,3638848,1786824,1106288,779720,420609,365192,283270
PR59985,3639102,1786919,1106368,779780,420655,365223,283291
PR59986,3639318,1786979,1106436,779826,420695,365248,283310
PR59987,3639506,1787016,1106501,779867,420731,365273,283327
PR59988,3639778,1787129,1106584,779931,420777,365306,283350
PR59989,3640022,1787223,1106665,779986,420815,365337,283370
PR59990,3640228,1787306,1106745,780034,420850,365366,283390
PR59991,3640437,1787383,1106821,780084,420888,365396,283409
PR59992,3640647,1787481,1106902,780134,420925,365426,283429
PR59993,3640861,1787604,1106988,780183,420960,365453,283449
PR59994,3641070,1787737,1107075,780232,420994,365480,283470
PR59995,3641254,1787847,1107156,780278,421028,365507,283490
PR59996,3641444,1787974,1107239,780326,421064,365535,283511
PR59997,3641611,1788091,1107320,780368,421096,365560,283532
PR59998,3641778,1788210,1107401,780411,421128,365584,283553
PR59999,3641951,1788325,1107481,780453,421157,365608,283574
PR60000,3642138,1788453,1107563,780499,421187,365631,283596
PR60001,3642322,1788582,1107646,780543,421217,365655,283618
PR60002,3642493,1788696,1107725,780585,421245,365677,283638
PR60003,3642695,1788839,1107811,780634,421277,365702,283660
PR60004,3642880,1788967,1107894,780679,421308,365726,283682
PR60005,3643075,1789105,1107980,780727,421340,365750,283704
PR60006,3643267,1789240,1108064,780773,421371,365774,283725
PR60007,3643459,1789376,1108150,780820,421405,365800,283747
PR60008,3643681,1789522,1108239,780869,421439,365825,283768
PR60009,3643918,1789668,1108329,780919,421473,365851,283789
PR60010,3644180,1789825,1108422,780971,421509,365877,283809
PR60011,3644442,1789975,1108513,781022,421545,365904,283830
PR60012,3644686,1790107,1108602,781071,421578,365929,283850
PR60013,3644901,1790214,1108678,781115,421609,365952,283868
PR60014,3645058,1790296,1108745,781152,421635,365972,283885
PR60015,3645217,1790378,1108810,781188,421661,365991,283902
PR60016,3645380,1790462,1108874,781227,421687,366010,283918
PR60017,3645535,1790544,1108927,781266,421710,366028,283934
PR60018,3645696,1790627,1108989,781303,421736,366046,283950
PR60019,3645859,1790715,1109043,781346,421760,366065,283966
PR60020,3646014,1790802,1109095,781391,421782,366084,283982
PR60021,3646182,1790888,1109172,781432,421813,366108,284001
PR60022,3646364,1790979,1109245,781472,421841,366129,284019
PR60023,3646516,1791057,1109314,781508,421867,366148,284037
PR60024,3646674,1791140,1109370,781548,421891,366167,284053
PR60025,3646813,1791227,1109422,781590,421913,366185,284068
PR60026,3646941,1791309,1109473,781629,421935,366202,284083
PR60027,3647075,1791394,1109523,781671,421956,366220,284098
PR60028,3647211,1791478,1109575,781713,421978,366238,284114
PR60029,3647347,1791561,1109626,781756,422000,366257,284130
PR60030,3647483,1791645,1109677,781799,422023,366275,284145
PR60031,3647619,1791728,1109728,781841,422045,366293,284161
PR60032,3647771,1791809,1109775,781885,422066,366311,284177
PR60033,3647917,1791886,1109823,781928,422086,366328,284192
PR60034,3648061,1791963,1109870,781971,422107,366346,284207
PR60035,3648211,1792045,1109918,782015,422128,366364,284222
PR60036,3648328,1792119,1109962,782053,422148,366380,284237
PR60037,3648451,1792190,1110005,782093,422166,366397,284251
PR60038,3648597,1792267,1110052,782133,422186,366413,284266
PR60039,3648721,1792337,1110092,782172,422205,366429,284280
PR60040,3648828,1792404,1110134,782209,422224,366445,284295
PR60041,3648935,1792471,1110176,782247,422244,366460,284310
PR60042,3649028,1792533,1110213,782281,422263,366475,284324
PR60043,3649121,1792595,1110252,782317,422281,366491,284338
PR60044,3649195,1792637,1110272,782337,422294,366500,284346
PR60045,3649268,1792680,1110290,782356,422305,366510,284355
PR60046,3649340,1792723,1110308,782374,422317,366519,284363
PR60047,3649409,1792761,1110323,782392,422327,366528,284371
PR60048,3649476,1792798,1110336,782409,422337,366538,284379
PR60049,3649544,1792839,1110353,782428,422348,366548,284388
PR60050,3649611,1792880,1110369,782447,422358,366558,284397
PR60051,3649675,1792916,1110379,782463,422366,366566,284404
PR60052,3649740,1792954,1110393,782481,422376,366576,284412
PR60053,3649803,1792989,1110404,782498,422385,366585,284420
PR60054,3649863,1793021,1110410,782513,422393,366594,284426
PR60055,3649929,1793063,1110429,782534,422402,366604,284436
PR60056,3649996,1793108,1110449,782555,422413,366615,284447
PR60057,3650058,1793145,1110460,782572,422422,366625,284455
PR60058,3650119,1793185,1110474,782592,422431,366635,284465
PR60059,3650178,1793224,1110486,782610,422440,366645,284473
PR60060,3650234,1793259,1110493,782627,422448,366654,284481
PR60061,3650287,1793291,1110500,782642,422454,366663,284487
PR60062,3650341,1793326,1110506,782659,422462,366672,284495
PR60063,3650397,1793367,1110516,782678,422470,366682,284504
PR60064,3650451,1793404,1110523,782696,422478,366692,284513
PR60065,3650503,1793438,1110530,782712,422485,366701,284520
PR60066,3650555,1793472,1110536,782729,422492,366710,284527
PR60067,3650610,1793512,1110547,782748,422501,366720,284537
PR60068,3650663,1793544,1110556,782765,422509,366729,284544
PR60069,3650716,1793578,1110563,782782,422516,366738,284551
PR60070,3650769,1793611,1110572,782798,422523,366747,284558
PR60071,3650821,1793640,1110581,782813,422530,366756,284565
PR60072,3650874,1793668,1110590,782828,422537,366764,284570
PR60073,3650937,1793710,1110608,782849,422547,366775,284580
PR60074,3651010,1793755,1110637,782880,422560,366788,284592
PR60075,3651101,1793814,1110672,782911,422575,366799,284604
PR60076,3651233,1793881,1110711,782949,422592,366813,284617
PR60077,3651341,1793946,1110740,782981,422604,366824,284629
PR60078,3651457,1794013,1110767,783013,422617,366835,284640
PR60079,3651570,1794079,1110797,783044,422630,366847,284652
PR60080,3651664,1794143,1110822,783070,422643,366857,284664
PR60081,3651760,1794208,1110850,783096,422656,366868,284676
PR60082,3651851,1794265,1110869,783121,422666,366878,284686
PR60083,3651943,1794322,1110888,783146,422676,366888,284696
PR60084,3652031,1794370,1110902,783165,422683,366897,284705
PR60085,3652122,1794427,1110920,783189,422691,366907,284714
PR60086,3652213,1794479,1110936,783212,422700,366917,284724
PR60087,3652308,1794537,1110957,783238,422709,366928,284734
PR60088,3652404,1794591,1110978,783260,422718,366939,284745
PR60089,3652499,1794648,1110997,783285,422727,366950,284755
PR60090,3652598,1794705,1111019,783309,422736,366961,284766
PR60091,3652697,1794766,1111042,783335,422746,366973,284777
PR60092,3652796,1794827,1111065,783361,422756,366984,284788
PR60093,3652889,1794876,1111081,783379,422763,366995,284798
PR60094,3652989,1794934,1111104,783404,422773,367006,284809
PR60095,3653083,1794987,1111125,783427,422780,367017,284819
PR60096,3653184,1795044,1111149,783452,422789,367029,284830
PR60097,3653287,1795104,1111177,783478,422799,367041,284841
PR60098,3653396,1795169,1111210,783504,422812,367054,284855
PR60099,3653505,1795231,1111242,783530,422824,367067,284868
PR60100,3653609,1795291,1111279,783554,422838,367081,284882
PR60101,3653709,1795351,1111313,783579,422852,367095,284895
PR60102,3653811,1795413,1111346,783604,422864,367108,284908
PR60103,3653908,1795465,1111372,783628,422874,367119,284920
PR60104,3654001,1795512,1111395,783650,422883,367129,284931
PR60105,3654096,1795561,1111418,783674,422892,367140,284942
PR60106,3654196,1795615,1111440,783697,422900,367152,284954
PR60107,3654295,1795668,1111462,783720,422908,367164,284965
PR60108,3654396,1795724,1111486,783742,422918,367176,284976
PR60109,3654507,1795789,1111528,783769,422933,367190,284991
PR60110,3654614,1795851,1111562,783794,422946,367203,285005
PR60111,3654717,1795910,1111599,783818,422960,367217,285019
PR60112,3654817,1795971,1111638,783842,422977,367232,285033
PR60113,3654920,1796033,1111681,783866,422993,367247,285048
PR60114,3655024,1796096,1111721,783891,423008,367260,285062
PR60115,3655126,1796154,1111751,783917,423019,367273,285075
PR60116,3655215,1796198,1111771,783937,423027,367282,285085
PR60117,3655303,1796241,1111793,783956,423036,367290,285096
PR60118,3655383,1796283,1111812,783973,423043,367298,285105
PR60119,3655478,1796334,1111838,783997,423053,367309,285116
PR60120,3655573,1796385,1111864,784022,423064,367320,285127
PR60121,3655666,1796434,1111890,784045,423074,367330,285139
PR60122,3655748,1796477,1111910,784062,423082,367338,285148
PR60123,3655816,1796515,1111923,784075,423089,367344,285154
PR60124,3655883,1796553,1111937,784089,423096,367350,285160
PR60125,3655945,1796589,1111947,784102,423103,367356,285165
PR60126,3656016,1796628,1111963,784116,423112,367363,285172
PR60127,3656101,1796673,1111985,784136,423121,367372,285183
PR60128,3656186,1796719,1112012,784156,423132,367381,285194
PR60129,3656269,1796764,1112036,784174,423142,367389,285204
PR60130,3656342,1796804,1112053,784189,423151,367396,285211
PR60131,3656408,1796842,1112066,784204,423160,367403,285217
PR60132,3656475,1796881,1112079,784218,423170,367410,285223
PR60133,3656548,1796922,1112096,784234,423180,367417,285230
PR60134,3656610,1796957,1112108,784247,423189,367424,285235
PR60135,3656678,1796993,1112122,784262,423200,367431,285242
PR60136,3656740,1797026,1112134,784275,423208,367438,285247
PR60137,3656807,1797060,1112146,784289,423217,367445,285253
PR60138,3656866,1797089,1112158,784302,423224,367451,285257
PR60139,3656927,1797119,1112170,784315,423232,367458,285263
PR60140,3656990,1797149,1112181,784330,423240,367466,285268
PR60141,3657051,1797180,1112192,784344,423247,367473,285274
PR60142,3657112,1797210,1112202,784358,423255,367481,285279
PR60143,3657173,1797240,1112213,784372,423263,367488,285285
PR60144,3657236,1797270,1112225,784386,423270,367496,285290
PR60145,3657298,1797301,1112236,784401,423278,367503,285296
PR60146,3657361,1797331,1112247,784415,423286,367511,285302
PR60147,3657427,1797365,1112259,784431,423295,367519,285308
PR60148,3657489,1797396,1112267,784446,423303,367527,285314
PR60149,3657556,1797430,1112280,784461,423312,367535,285321
PR60150,3657626,1797468,1112297,784479,423323,367544,285329
PR60151,3657687,1797498,1112307,784493,423330,367551,285334
PR60152,3657747,1797528,1112318,784506,423337,367558,285339
PR60153,3657809,1797558,1112329,784521,423345,367566,285345
PR60154,3657871,1797588,1112340,784535,423353,367573,285350
PR60155,3657932,1797618,1112351,784549,423361,367581,285356
PR60156,3657993,1797648,1112362,784563,423368,367588,285361
PR60157,3658066,1797691,1112385,784584,423380,367598,285372
PR60158,3658135,1797731,1112404,784603,423390,367608,285382
PR60159,3658216,1797779,1112434,784631,423405,367620,285394
PR60160,3658300,1797828,1112466,784659,423421,367632,285406
PR60161,3658435,1797896,1112512,784698,423440,367646,285421
PR60162,3658532,1797949,1112537,784718,423450,367657,285432
PR60163,3658631,1798002,1112565,784739,423460,367668,285444
PR60164,3658715,1798048,1112588,784754,423467,367676,285455
PR60165,3658814,1798099,1112624,784775,423479,367685,285466
PR60166,3658923,1798160,1112663,784801,423495,367695,285477
PR60167,3659092,1798252,1112744,784842,423530,367719,285496
PR60168,3659262,1798355,1112799,784884,423551,367738,285511
PR60169,3659325,1798385,1112810,784899,423559,367746,285517
PR60170,3659392,1798422,1112824,784915,423568,367754,285525
PR60171,3659462,1798461,1112844,784935,423579,367764,285535
PR60172,3659524,1798492,1112854,784950,423587,367772,285541
PR60173,3659590,1798524,1112867,784966,423596,367780,285548
PR60174,3659657,1798563,1112885,784985,423606,367790,285557
PR60175,3659726,1798603,1112903,785005,423616,367800,285567
PR60176,3659797,1798647,1112926,785027,423627,367811,285578
PR60177,3659869,1798692,1112950,785050,423640,367822,285589
PR60178,3659943,1798737,1112976,785075,423653,367833,285600
PR60179,3660019,1798783,1113002,785099,423666,367843,285612
PR60180,3660109,1798839,1113036,785131,423682,367856,285626
PR60181,3660208,1798899,1113072,785165,423699,367868,285639
PR60182,3660313,1798959,1113110,785201,423717,367881,285654
PR60183,3660442,1799027,1113155,785238,423735,367896,285668
PR60184,3660580,1799095,1113201,785278,423754,367910,285683
PR60185,3660717,1799160,1113244,785318,423772,367924,285698
PR60186,3660840,1799218,1113282,785352,423787,367936,285712
PR60187,3660965,1799280,1113322,785387,423802,367949,285726
PR60188,3661094,1799340,1113362,785423,423817,367961,285741
PR60189,3661217,1799405,1113406,785457,423833,367974,285756
PR60190,3661330,1799460,1113441,785486,423844,367985,285769
PR60191,3661443,1799513,1113475,785512,423857,367994,285781
PR60192,3661553,1799567,1113510,785537,423868,368004,285793
PR60193,3661653,1799622,1113543,785559,423880,368015,285806
PR60194,3661775,1799686,1113586,785590,423894,368028,285821
PR60195,3661899,1799756,1113636,785622,423911,368042,285837
PR60196,3661999,1799812,1113667,785644,423922,368053,285850
PR60197,3662084,1799855,1113683,785660,423928,368062,285860
PR60198,3662165,1799896,1113698,785675,423933,368070,285869
PR60199,3662244,1799940,1113719,785691,423940,368077,285878
PR60200,3662338,1799990,1113742,785709,423948,368087,285890
PR60201,3662438,1800043,1113771,785731,423958,368099,285902
PR60202,3662533,1800095,1113797,785751,423967,368109,285914
PR60203,3662621,1800140,1113817,785768,423974,368118,285925
PR60204,3662702,1800185,1113842,785784,423982,368126,285935
PR60205,3662788,1800233,1113869,785800,423990,368135,285945
PR60206,3662867,1800276,1113896,785816,423998,368143,285954
PR60207,3662970,1800332,1113931,785839,424013,368151,285964
PR60208,3663059,1800381,1113961,785859,424025,368159,285973
PR60209,3663184,1800442,1114004,785892,424042,368171,285988
PR60210,3663332,1800526,1114056,785937,424066,368188,286005
PR60211,3663484,1800616,1114112,785983,424093,368206,286022
PR60212,3663680,1800716,1114193,786025,424125,368228,286042
PR60213,3663902,1800825,1114271,786069,424157,368250,286060
PR60214,3664020,1800908,1114322,786100,424169,368265,286072
PR60215,3664105,1800954,1114347,786116,424178,368274,286083
PR60216,3664182,1800996,1114365,786130,424184,368281,286092
PR60217,3664265,1801041,1114392,786146,424192,368290,286102
PR60218,3664398,1801106,1114436,786178,424209,368302,286116
PR60219,3664512,1801162,1114472,786203,424222,368312,286130
PR60220,3664597,1801209,1114495,786221,424230,368320,286140
PR60221,3664668,1801251,1114515,786237,424238,368326,286147
PR60222,3664762,1801300,1114547,786259,424249,368335,286157
