,ID,PA,PB,PC,PD,PE,PF,PG
21536,PR61537,18466842624,20869030,38562696,33894512,42457476,17156290,20744726
21537,PR61538,18468513792,20870968,38566276,33897660,42461440,17157884,20746652
21538,PR61539,18470184960,20872906,38569856,33900808,42465404,17159478,20748578
21539,PR61540,18471856128,20874844,38573436,33903956,42469368,17161072,20750504
21540,PR61541,18473527296,20876782,38577016,33907104,42473332,17162666,20752430
21541,PR61542,18475198464,20878720,38580596,33910252,42477296,17164260,20754356
21542,PR61543,18476871680,20880658,38584176,33913400,42481260,17165854,20756284
21543,PR61544,18478544896,20882596,38587756,33916548,42485224,17167448,20758212
21544,PR61545,18480218112,20884534,38591340,33919696,42489188,17169042,20760140
21545,PR61546,18481891328,20886472,38594924,33922844,42493152,17170636,20762068
21546,PR61547,18483564544,20888410,38598508,33925992,42497116,17172230,20763996
21547,PR61548,18485237760,20890348,38602092,33929140,42501080,17173824,20765924
21548,PR61549,18486910976,20892286,38605676,33932288,42505044,17175418,20767852
21549,PR61550,18488584192,20894224,38609260,33935436,42509008,17177012,20769780
21550,PR61551,18490257408,20896164,38612844,33938584,42512972,17178606,20771708
21551,PR61552,18491930624,20898104,38616428,33941736,42516936,17180200,20773636
21552,PR61553,18493603840,20900044,38620012,33944888,42520900,17181794,20775564
21553,PR61554,18495277056,20901984,38623596,33948040,42524864,17183388,20777492
21554,PR61555,18496950272,20903924,38627180,33951192,42528828,17184982,20779420
21555,PR61556,18498623488,20905864,38630764,33954344,42532792,17186576,20781348
21556,PR61557,18500296704,20907804,38634348,33957496,42536760,17188170,20783276
21557,PR61558,18501969920,20909744,38637932,33960648,42540728,17189764,20785204
21558,PR61559,18503643136,20911684,38641516,33963800,42544696,17191358,20787132
21559,PR61560,18505316352,20913624,38645100,33966952,42548664,17192952,20789060
21560,PR61561,18506989568,20915564,38648684,33970104,42552632,17194546,20790988
21561,PR61562,18508662784,20917504,38652268,33973256,42556600,17196142,20792916
21562,PR61563,18510336000,20919444,38655852,33976408,42560568,17197738,20794844
21563,PR61564,18512009216,20921384,38659436,33979560,42564536,17199334,20796772
21564,PR61565,18513682432,20923324,38663020,33982712,42568504,17200930,20798702
21565,PR61566,18515355648,20925264,38666604,33985864,42572472,17202526,20800632
21566,PR61567,18517028864,20927204,38670188,33989016,42576440,17204122,20802562
21567,PR61568,18518702080,20929144,38673772,33992168,42580408,17205718,20804492
21568,PR61569,18520377344,20931084,38677360,33995320,42584376,17207314,20806422
21569,PR61570,18522052608,20933024,38680948,33998472,42588344,17208910,20808352
21570,PR61571,18523727872,20934964,38684536,34001624,42592312,17210506,20810282
21571,PR61572,18525403136,20936904,38688124,34004776,42596280,17212102,20812212
21572,PR61573,18527078400,20938844,38691712,34007928,42600248,17213698,20814142
21573,PR61574,18528753664,20940786,38695300,34011080,42604216,17215294,20816072
21574,PR61575,18530428928,20942728,38698888,34014232,42608184,17216890,20818002
21575,PR61576,18532104192,20944670,38702476,34017384,42612152,17218486,20819932
21576,PR61577,18533779456,20946612,38706064,34020536,42616124,17220082,20821862
21577,PR61578,18535454720,20948554,38709652,34023688,42620096,17221678,20823792
21578,PR61579,18537129984,20950496,38713240,34026844,42624068,17223274,20825722
21579,PR61580,18538805248,20952438,38716828,34030000,42628040,17224870,20827652
21580,PR61581,18540480512,20954380,38720416,34033156,42632012,17226466,20829582
21581,PR61582,18542155776,20956322,38724004,34036312,42635984,17228062,20831512
21582,PR61583,18543831040,20958264,38727592,34039468,42639956,17229658,20833442
21583,PR61584,18545506304,20960206,38731180,34042624,42643928,17231254,20835372
21584,PR61585,18547181568,20962148,38734768,34045780,42647900,17232850,20837302
21585,PR61586,18548856832,20964090,38738356,34048936,42651872,17234446,20839232
21586,PR61587,18550532096,20966032,38741944,34052092,42655844,17236042,20841164
21587,PR61588,18552207360,20967974,38745532,34055248,42659816,17237638,20843096
21588,PR61589,18553882624,20969916,38749120,34058404,42663788,17239234,20845028
21589,PR61590,18555557888,20971858,38752708,34061560,42667760,17240832,20846960
21590,PR61591,18557233152,20973800,38756296,34064716,42671732,17242430,20848892
21591,PR61592,18558908416,20975742,38759884,34067872,42675704,17244028,20850824
21592,PR61593,18560583680,20977684,38763476,34071028,42679676,17245626,20852756
21593,PR61594,18562258944,20979626,38767068,34074184,42683648,17247224,20854688
21594,PR61595,18563934208,20981568,38770660,34077340,42687620,17248822,20856620
21595,PR61596,18565609472,20983512,38774252,34080496,42691592,17250420,20858552
21596,PR61597,18567284736,20985456,38777844,34083652,42695564,17252018,20860484
21597,PR61598,18568960000,20987400,38781436,34086808,42699540,17253616,20862416
21598,PR61599,18570637312,20989344,38785028,34089964,42703516,17255214,20864348
21599,PR61600,18572314624,20991288,38788620,34093120,42707492,17256812,20866280
21600,PR61601,18573991936,20993232,38792212,34096276,42711468,17258410,20868212
21601,PR61602,18575669248,20995176,38795804,34099432,42715444,17260008,20870144
21602,PR61603,18577346560,20997120,38799396,34102588,42719420,17261606,20872076
21603,PR61604,18579023872,20999064,38802988,34105744,42723396,17263204,20874008
21604,PR61605,18580701184,21001008,38806580,34108900,42727372,17264802,20875940
21605,PR61606,18582378496,21002952,38810172,34112060,42731348,17266400,20877872
21606,PR61607,18584055808,21004896,38813764,34115220,42735324,17267998,20879804
21607,PR61608,18585733120,21006840,38817356,34118380,42739300,17269596,20881736
21608,PR61609,18587410432,21008784,38820948,34121540,42743276,17271194,20883668
21609,PR61610,18589087744,21010728,38824540,34124700,42747252,17272792,20885602
21610,PR61611,18590765056,21012672,38828132,34127860,42751228,17274390,20887536
21611,PR61612,18592442368,21014616,38831724,34131020,42755204,17275988,20889470
21612,PR61613,18594119680,21016560,38835316,34134180,42759180,17277586,20891404
21613,PR61614,18595796992,21018504,38838908,34137340,42763156,17279184,20893338
21614,PR61615,18597474304,21020448,38842500,34140500,42767132,17280782,20895272
21615,PR61616,18599151616,21022392,38846092,34143660,42771108,17282380,20897206
21616,PR61617,18600828928,21024336,38849688,34146820,42775084,17283980,20899140
21617,PR61618,18602506240,21026282,38853284,34149980,42779060,17285580,20901074
21618,PR61619,18604183552,21028228,38856880,34153140,42783040,17287180,20903008
21619,PR61620,18605860864,21030174,38860476,34156300,42787020,17288780,20904942
21620,PR61621,18607538176,21032120,38864072,34159460,42791000,17290380,20906876
21621,PR61622,18609215488,21034066,38867668,34162620,42794980,17291980,20908810
21622,PR61623,18610892800,21036012,38871264,34165780,42798960,17293580,20910744
21623,PR61624,18612570112,21037958,38874860,34168940,42802940,17295180,20912678
21624,PR61625,18614247424,21039904,38878456,34172100,42806920,17296780,20914612
21625,PR61626,18615924736,21041850,38882052,34175260,42810900,17298380,20916546
21626,PR61627,18617604096,21043796,38885648,34178420,42814880,17299980,20918480
21627,PR61628,18619283456,21045742,38889244,34181580,42818860,17301580,20920414
21628,PR61629,18620962816,21047688,38892840,34184740,42822840,17303180,20922348
21629,PR61630,18622642176,21049634,38896436,34187900,42826820,17304780,20924282
21630,PR61631,18624321536,21051580,38900032,34191060,42830800,17306380,20926216
21631,PR61632,18626000896,21053526,38903628,34194220,42834780,17307980,20928152
21632,PR61633,18627680256,21055472,38907224,34197380,42838760,17309580,20930088
21633,PR61634,18629359616,21057418,38910820,34200544,42842740,17311180,20932024
21634,PR61635,18631038976,21059364,38914416,34203708,42846720,17312780,20933960
21635,PR61636,18632718336,21061310,38918012,34206872,42850700,17314380,20935896
21636,PR61637,18634397696,21063256,38921608,34210036,42854680,17315980,20937832
21637,PR61638,18636077056,21065202,38925204,34213200,42858664,17317580,20939768
21638,PR61639,18637756416,21067148,38928800,34216364,42862648,17319180,20941704
21639,PR61640,18639435776,21069096,38932396,34219528,42866632,17320780,20943640
21640,PR61641,18641115136,21071044,38935996,34222692,42870616,17322380,20945576
21641,PR61642,18642794496,21072992,38939596,34225856,42874600,17323980,20947512
21642,PR61643,18644473856,21074940,38943196,34229020,42878584,17325580,20949448
21643,PR61644,18646153216,21076888,38946796,34232184,42882568,17327182,20951384
21644,PR61645,18647832576,21078836,38950396,34235348,42886552,17328784,20953320
21645,PR61646,18649511936,21080784,38953996,34238512,42890536,17330386,20955256
21646,PR61647,18651191296,21082732,38957596,34241676,42894520,17331988,20957192
21647,PR61648,18652870656,21084680,38961196,34244840,42898504,17333590,20959128
21648,PR61649,18654550016,21086628,38964796,34248004,42902488,17335192,20961064
21649,PR61650,18656229376,21088576,38968396,34251168,42906472,17336794,20963000
21650,PR61651,18657908736,21090524,38971996,34254332,42910456,17338396,20964936
21651,PR61652,18659588096,21092472,38975596,34257496,42914440,17339998,20966872
21652,PR61653,18661269504,21094420,38979196,34260660,42918424,17341600,20968808
21653,PR61654,18662950912,21096368,38982796,34263824,42922408,17343202,20970746
21654,PR61655,18664632320,21098316,38986396,34266988,42926392,17344804,20972684
21655,PR61656,18666313728,21100264,38989996,34270152,42930376,17346406,20974622
21656,PR61657,18667995136,21102212,38993596,34273316,42934360,17348008,20976560
21657,PR61658,18669676544,21104160,38997196,34276480,42938348,17349610,20978498
21658,PR61659,18671357952,21106108,39000796,34279644,42942336,17351212,20980436
21659,PR61660,18673039360,21108056,39004396,34282808,42946324,17352814,20982374
21660,PR61661,18674720768,21110004,39007996,34285976,42950312,17354416,20984312
21661,PR61662,18676402176,21111954,39011596,34289144,42954300,17356018,20986250
21662,PR61663,18678083584,21113904,39015196,34292312,42958288,17357620,20988188
21663,PR61664,18679764992,21115854,39018796,34295480,42962276,17359222,20990126
21664,PR61665,18681446400,21117804,39022400,34298648,42966264,17360824,20992064
21665,PR61666,18683127808,21119754,39026004,34301816,42970252,17362426,20994002
21666,PR61667,18684809216,21121704,39029608,34304984,42974240,17364028,20995940
21667,PR61668,18686490624,21123654,39033212,34308152,42978228,17365630,20997878
21668,PR61669,18688172032,21125604,39036816,34311320,42982216,17367232,20999816
21669,PR61670,18689853440,21127554,39040420,34314488,42986204,17368834,21001754
21670,PR61671,18691534848,21129504,39044024,34317656,42990192,17370438,21003692
21671,PR61672,18693216256,21131454,39047628,34320824,42994180,17372042,21005630
21672,PR61673,18694897664,21133404,39051232,34323992,42998168,17373646,21007568
21673,PR61674,18696579072,21135354,39054836,34327160,43002156,17375250,21009506
21674,PR61675,18698260480,21137304,39058440,34330328,43006144,17376854,21011444
21675,PR61676,18699941888,21139254,39062044,34333496,43010132,17378458,21013382
21676,PR61677,18701623296,21141204,39065648,34336664,43014120,17380062,21015322
21677,PR61678,18703304704,21143154,39069252,34339832,43018112,17381666,21017262
21678,PR61679,18704986112,21145104,39072856,34343000,43022104,17383270,21019202
21679,PR61680,18706669568,21147054,39076460,34346168,43026096,17384874,21021142
21680,PR61681,18708353024,21149004,39080064,34349336,43030088,17386478,21023082
21681,PR61682,18710036480,21150954,39083668,34352504,43034080,17388082,21025022
21682,PR61683,18711719936,21152904,39087272,34355672,43038072,17389686,21026962
21683,PR61684,18713403392,21154854,39090876,34358840,43042064,17391290,21028902
21684,PR61685,18715086848,21156806,39094480,34362008,43046056,17392894,21030842
21685,PR61686,18716770304,21158758,39098084,34365176,43050048,17394498,21032782
21686,PR61687,18718453760,21160710,39101688,34368344,43054040,17396102,21034722
21687,PR61688,18720137216,21162662,39105292,34371516,43058032,17397706,21036662
21688,PR61689,18721820672,21164614,39108900,34374688,43062024,17399310,21038602
21689,PR61690,18723504128,21166566,39112508,34377860,43066016,17400914,21040542
21690,PR61691,18725187584,21168518,39116116,34381032,43070008,17402518,21042482
21691,PR61692,18726871040,21170470,39119724,34384204,43074000,17404122,21044422
21692,PR61693,18728554496,21172422,39123332,34387376,43077992,17405726,21046362
21693,PR61694,18730237952,21174374,39126940,34390548,43081984,17407330,21048302
21694,PR61695,18731921408,21176326,39130548,34393720,43085976,17408934,21050242
21695,PR61696,18733604864,21178278,39134156,34396892,43089968,17410538,21052182
21696,PR61697,18735288320,21180230,39137764,34400064,43093960,17412142,21054122
21697,PR61698,18736971776,21182182,39141372,34403236,43097952,17413748,21056062
21698,PR61699,18738655232,21184134,39144980,34406408,43101944,17415354,21058004
21699,PR61700,18740338688,21186086,39148588,34409580,43105940,17416960,21059946
21700,PR61701,18742022144,21188038,39152196,34412752,43109936,17418566,21061888
21701,PR61702,18743705600,21189990,39155804,34415924,43113932,17420172,21063830
21702,PR61703,18745389056,21191942,39159412,34419096,43117928,17421778,21065772
21703,PR61704,18747072512,21193894,39163020,34422268,43121924,17423384,21067714
21704,PR61705,18748755968,21195846,39166628,34425440,43125920,17424990,21069656
21705,PR61706,18750439424,21197798,39170236,34428612,43129916,17426596,21071598
21706,PR61707,18752122880,21199752,39173844,34431784,43133912,17428202,21073540
21707,PR61708,18753806336,21201706,39177452,34434956,43137908,17429808,21075482
21708,PR61709,18755491840,21203660,39181060,34438128,43141904,17431414,21077424
21709,PR61710,18757177344,21205614,39184668,34441300,43145900,17433020,21079366
21710,PR61711,18758862848,21207568,39188276,34444472,43149896,17434626,21081308
21711,PR61712,18760548352,21209522,39191884,34447644,43153892,17436232,21083250
21712,PR61713,18762233856,21211476,39195496,34450816,43157888,17437838,21085192
21713,PR61714,18763919360,21213430,39199108,34453988,43161884,17439444,21087134
21714,PR61715,18765604864,21215384,39202720,34457160,43165880,17441050,21089076
21715,PR61716,18767290368,21217338,39206332,34460336,43169876,17442656,21091018
21716,PR61717,18768975872,21219292,39209944,34463512,43173872,17444262,21092960
21717,PR61718,18770661376,21221246,39213556,34466688,43177868,17445868,21094902
21718,PR61719,18772346880,21223200,39217168,34469864,43181864,17447474,21096844
21719,PR61720,18774032384,21225154,39220780,34473040,43185864,17449080,21098786
21720,PR61721,18775717888,21227108,39224392,34476216,43189864,17450686,21100730
21721,PR61722,18777403392,21229062,39228004,34479392,43193864,17452292,21102674
